feature_name,coef
timestep@2 224017_value_Coude Catheter,-0.005060827422421232
timestep@2 224084_value_Ambulate,-0.005059829750863847
timestep@0 224042_value_Ace Wrap,-0.005059260738316065
timestep@3 228395_value_BIDMC,-0.005058574335864877
"timestep@1 225168_Rate_value_(0.049, 2.5]",-0.005058365226755598
"timestep@0 50911_value_(0.999, 3.0]",-0.005057772362433293
"timestep@3 226367_Amount_value_(0.001, 533.4]",-0.005057763580495927
"timestep@2 225076_value_(-0.001, 1.0]",-0.005055053946398529
timestep@2 223829_value_No,-0.005054578776902656
timestep@2 224850_value_Small ,-0.00505045147856197
timestep@1 226168_value_1.0,-0.0050496802474606275
"timestep@1 51265_value_(4.999, 129.0]",-0.005049110260360985
timestep@0 51075_value_POS,-0.005045776521225639
timestep@3 224934_value_1.0,-0.005045478396959713
timestep@3 224788_value_Jejunostomy,-0.005043084693536442
"timestep@2 224330_value_(5.0, 175.0]",-0.005040382469276269
timestep@2 228307_value_Both,-0.005040308326622688
"timestep@2 226368_Amount_value_(3.999, 350.0]",-0.005040047886301967
"timestep@1 50904_value_(61.2, 137.0]",-0.0050365799895421845
timestep@3 70079_value_1.0,-0.0050350670074915714
timestep@1 224986_value_Not assessed,-0.005033884099066906
timestep@3 227944_value_All rails up (Restraint),-0.005031305149235752
"timestep@2 220061_value_(19.0, 22.0]",-0.005029239783427739
timestep@2 224986_value_Not assessed,-0.005028763337927984
timestep@0 223794_value_Not applicable,-0.005028396066354855
timestep@0 228411_value_No movement,-0.0050280706618599695
timestep@1 226544_value_Spanish,-0.0050210393885360746
timestep@3 224756: Extension_value_1.0,-0.005020158513515243
"timestep@0 223769_value_(100.0, 30100.0]",-0.005018545871379107
"timestep@3 225226_value_(0.134, 0.159]",-0.005017125192374714
"timestep@0 226626_value_(100.0, 200.0]",-0.005007791981724487
timestep@0 225120_value_1.0,-0.00500679246442919
timestep@0 224930: Coccyx_value_1.0,-0.005005297671314337
timestep@0 224088: Multipodis Boots_value_1.0,-0.005002380100758141
timestep@3 224631_value_Deep tissue injury,-0.004997832028469627
timestep@2 223792: Epidural_value_1.0,-0.004995232760472396
timestep@1 224756: Localizes_value_1.0,-0.004991114929444136
"timestep@0 222056_Rate_value_(0.069, 0.127]",-0.004986897431127852
"timestep@0 220292_value_(3.0, 4.0]",-0.004985420159456481
timestep@1 225018_value_Small ,-0.004985156416954738
"timestep@2 223773_value_(50.0, 53.8]",-0.004984357086044542
timestep@0 224390_value_Yes,-0.004982971768532347
timestep@0 223783: Right Chest_value_1.0,-0.0049752083594696035
"timestep@3 226559_value_(40.0, 80.0]",-0.004975065724233194
timestep@2 226543_value_Jewish,-0.004972997558314542
"timestep@3 224755_value_(2.999, 8.0]",-0.004972230020124109
timestep@2 223953_value_Serosanguinous,-0.004968383497203479
"timestep@0 226631_value_(400.0, 635.0]",-0.0049676426718888765
timestep@2 227669_value_3 rails up,-0.004966394297946524
timestep@2 227955_value_1.0,-0.0049656744050169
"timestep@0 227580_value_(-0.001, 8.0]",-0.00496274346715633
"timestep@0 SysBP_value_(143.0, 1114.0]",-0.004961036801524239
timestep@2 228306: Supervised_value_1.0,-0.004960126568688664
timestep@2 224797_value_Red,-0.004959368361191517
"timestep@3 224290_value_(-335.685, -0.499]",-0.0049572519339643115
timestep@2 224080_value_Flat in Bed,-0.004956251796338799
timestep@1 225234_value_1.0,-0.004955721155714303
"timestep@1 225151_Rate_value_(0.154, 0.178]",-0.004954845057633213
"timestep@3 224329_value_(4.999, 6.0]",-0.0049536667784952386
timestep@1 50800_value_VEN,-0.004952001376278178
timestep@2 223917_value_Moves on Bed,-0.004951297426105402
timestep@1 224851_value_1.0,-0.004949799160765102
"timestep@3 221744_Rate_value_(0.00208360998, 0.0150095517]",-0.004949752431650983
"timestep@1 51256_value_(-0.001, 72.5]",-0.004949658519044714
timestep@3 226544_value_Russian,-0.004949196184766132
timestep@2 223942_value_Doppler,-0.004946231880416463
timestep@2 223943: Difficult to Palpate_value_1.0,-0.004945762648275488
"timestep@3 50823_value_(68.0, 80.0]",-0.0049417561055716645
timestep@2 227962_value_On,-0.004941309482284458
timestep@1 224829: Standard_value_1.0,-0.004935258844758756
"timestep@1 224878_value_(-0.869, -0.554]",-0.004931498604343533
"timestep@3 221347_Rate_value_(0.9999999999999996, 1.0]",-0.004929759687147788
timestep@3 51484_value_NEG,-0.004928371915338155
"timestep@2 51301_value_(11.6, 15.1]",-0.004924971076748083
timestep@1 228407_value_Withdraws,-0.00492353629957651
timestep@0 224086_value_Good,-0.004922725891330284
"timestep@2 51097_value_(34.0, 45.0]",-0.0049222588602087815
"timestep@0 221468_Rate_value_(0.2501, 0.9342]",-0.0049220837650763
timestep@1 225884_value_1.0,-0.004920785820550019
timestep@1 225884_Dose_value_1.0,-0.004920785820550019
timestep@3 222062_InputRoute: Drug Push_value_1.0,-0.004920625587230391
timestep@0 227755_value_Post line placement,-0.0049196134777289655
timestep@3 225797_value_1.0,-0.0049183966180857425
"timestep@3 220995_Rate_value_(0.25, 0.375]",-0.004918199316471033
timestep@2 225176_value_Active ,-0.004916521303761917
timestep@1 223782: Stabbing_value_1.0,-0.004915968089628752
timestep@2 225135: Psych Liason Nurse_value_1.0,-0.004915922632509402
timestep@1 224961: Pink_value_1.0,-0.004915000212783375
"timestep@2 225832_Rate_value_(0.0006882312999999901, 0.0016501651]",-0.00491370646849777
"timestep@0 50819_value_(8.0, 20.0]",-0.004912643123431359
timestep@0 70057_value_1.0,-0.004912171557820692
timestep@2 226543_value_Not specified,-0.004911478509190698
"timestep@0 228411_value_Lifts against gravity, no resistance",-0.004904638486181469
timestep@1 227757_value_On admission,-0.004903116488893087
timestep@3 224273_value_1.0,-0.0049021746329899075
"timestep@0 224332_value_(6.0, 44.0]",-0.004899263707978555
timestep@1 227241_value_Diastolic,-0.004897290158397936
timestep@3 224438_value_Right Anterior,-0.004893735193928368
timestep@1 226168: O-CAT Kit (Moderate to severe alteration)_value_1.0,-0.0048929660882731036
timestep@1 224973_value_1.0,-0.004892448704259269
"timestep@3 224753_value_(1.0, 20.0]",-0.004892080555561141
"timestep@3 51301_value_(6.8, 9.1]",-0.004890876061070185
timestep@3 227752_value_On admission,-0.004889823236286908
timestep@3 225225_value_1.0,-0.004889451666414494
timestep@3 225225: WNL_value_1.0,-0.004889451666414494
timestep@3 224011_value_Soft,-0.004889226874024741
timestep@0 224910_value_Scant,-0.004887941303323293
"timestep@0 221794_Rate_value_(0.117, 0.167]",-0.004884034968787964
timestep@1 225202_value_1.0,-0.004883962362594819
timestep@0 227673_value_Done,-0.004882801079326761
timestep@1 224769_value_Hot,-0.004881484985651787
timestep@3 227375_value_Yes,-0.004877273106268299
timestep@1 51268_value_1+,-0.004876565611001144
timestep@3 222056_value_1.0,-0.004873325594276288
timestep@1 223784: Movement/Turning_value_1.0,-0.00487326597139091
"timestep@0 224662_value_(-0.001, 80.0]",-0.004872966815631908
timestep@1 225097_value_1.0,-0.004869851303213799
"timestep@2 224842_value_(8.2, 17.3]",-0.004869629186169043
timestep@2 225059: Hepatitis_value_1.0,-0.004869184588061009
timestep@0 227088_value_ED,-0.004868327894613252
timestep@2 223935_value_Doppler,-0.004867710509929294
timestep@2 227963_value_Done,-0.004866863243568638
"timestep@1 50814_value_(-0.001, 0.2]",-0.004865250241351448
timestep@2 223821_value_Cannot do additions and is uncertain of date,-0.004863982387451737
timestep@3 224960: Red_value_1.0,-0.004862941917874002
"timestep@1 51143_value_(1.0, 62.0]",-0.004861198928478938
"timestep@3 Weight_value_(96.5, 8089.003]",-0.00486022315665872
timestep@0 224037_value_Wound Cleanser,-0.004858966396485557
"timestep@2 51516_value_(-0.001, 1.0]",-0.00485895741621066
"timestep@1 220952_Amount_value_(25.0, 50.0]",-0.0048585992199796256
"timestep@2 227579_value_(-0.001, 5.0]",-0.004856904282019942
timestep@1 226105: Labile_value_1.0,-0.004855329602865783
timestep@3 51003_value_<0.01,-0.004854846474860752
timestep@2 223996_value_None,-0.00485081234592979
timestep@2 225135: Other_value_1.0,-0.004849304683688874
timestep@2 224937: Dry Sterile Dressing_value_1.0,-0.004847540926008884
timestep@0 225030_value_1.0,-0.004843218759230688
timestep@1 227585_value_Negative,-0.004842912139187059
"timestep@0 50908_value_(0.099, 1.8]",-0.004841395149680102
"timestep@3 224330_value_(2.4, 2.5]",-0.004839625731706791
"timestep@2 225943_Rate_value_(0.138, 0.258]",-0.004837774449796707
timestep@1 223792: Not applicable_value_1.0,-0.004835635183524043
timestep@0 226732: High flow neb_value_1.0,-0.0048325823982984665
"timestep@1 220293_value_(18.0, 20.0]",-0.004828460086226382
"timestep@1 DiaBP_value_(-0.001, 53.0]",-0.004826598644459733
timestep@1 224994: Clean and Dry_value_1.0,-0.004825463430763504
timestep@2 227681: 1:1 Time with patient_value_1.0,-0.004825090195216173
timestep@3 223925_value_< 1 Minute,-0.004823944801345234
timestep@2 224945_value_Not applicable,-0.0048231444345692405
"timestep@2 50905_value_(58.0, 78.6]",-0.004821310662627292
timestep@1 51462_value_FEW,-0.004817428850878386
timestep@3 225019_value_None,-0.004815934423157761
"timestep@2 220074_value_(12.0, 15.0]",-0.004812812617708638
"timestep@1 225206_value_(-0.001, 1.0]",-0.004812632481453624
"timestep@2 51144_value_(-0.001, 1.0]",-0.004810415581354533
timestep@2 223810_value_Beads/Forehead,-0.004808064230990006
"timestep@0 50883_value_(0.5, 1.4]",-0.004806840706465534
timestep@0 50827_value_14/,-0.0048019206011853666
timestep@0 227570_value_1.0,-0.0047990682500210075
"timestep@0 50956_value_(27.0, 42.8]",-0.004795964150667666
"timestep@2 227523_Rate_value_(0.8333333100000001, 0.8333333100000003]",-0.004795670525175293
timestep@0 224994_value_1.0,-0.004795263225543378
timestep@2 227681_value_1.0,-0.004794248926835427
"timestep@0 228234_value_Dyspnea, limited breathing or tachypnea",-0.004793208858233074
timestep@0 225230_value_Clotted Off,-0.004791515964634686
"timestep@1 50813_value_(3.2, 19.8]",-0.00478979095590857
"timestep@2 225823_Rate_value_(1.25, 1.333]",-0.004789759382353634
"timestep@0 227287_value_(4.0, 6.0]",-0.004785355160459889
timestep@0 225018_value_Scant ,-0.004782754612715649
timestep@2 225813_value_Moderate,-0.004781218902088923
timestep@3 222021_value_1.0,-0.0047809054736944676
"timestep@3 50970_value_(3.7, 4.4]",-0.004779697922863361
"timestep@3 223958_value_(-0.001, 2.5]",-0.004778042254734124
timestep@2 224945_value_Skin tear,-0.004773676250172895
timestep@1 224930: Abdominal_value_1.0,-0.004770064426623612
timestep@2 224073_value_1.0,-0.00477003541772549
timestep@2 224089_value_1.0,-0.004769087786778247
"timestep@2 51006_value_(17.0, 23.0]",-0.004766811796467278
timestep@0 223956_value_Atrial demand,-0.004762246318716987
timestep@2 51506_value_Hazy,-0.004762049456461988
timestep@1 225013_value_None,-0.004761617339460019
"timestep@3 224563_value_(-0.001, 0.2]",-0.004760919764860863
timestep@0 224368_value_Hyd 10 mcg/ml Bup 0.1%,-0.004760901084679064
timestep@2 224979_value_Not assessed,-0.004760896792576724
timestep@2 225159_InputRoute: Continuous IV_value_1.0,-0.004760584414783319
"timestep@2 227367_value_(-0.001, 1.0]",-0.004760206463027459
timestep@3 223792: Epidural_value_1.0,-0.004759885459337962
"timestep@1 225910_Rate_value_(0.1333796, 0.1344538]",-0.00475980198367543
timestep@2 224038: Dry Sterile Dressing_value_1.0,-0.004759055692505143
timestep@0 51498_value_>1.035,-0.004757685476001187
"timestep@1 225732_value_(-0.001, 1.0]",-0.00475638240384136
timestep@3 223818_value_None,-0.004755454315142859
timestep@1 225101_value_1.0,-0.004755175191545725
"timestep@1 51244_value_(18.1, 100.0]",-0.004755117099691622
timestep@2 224379_value_No,-0.00475454697478318
timestep@2 227290_value_CVVHDF,-0.0047528087291678345
timestep@2 223800_value_1.0,-0.004751506570082182
timestep@1 223794_value_Unable to assess,-0.0047482193930915425
"timestep@1 220995_Rate_value_(0.188, 0.25]",-0.004747828881795516
timestep@3 224001: NAS/Low Cholesterol_value_1.0,-0.004747776326013213
timestep@1 225907_value_1.0,-0.0047471462993026155
"timestep@1 220995_Rate_value_(0.00275, 0.188]",-0.004746526709455601
timestep@0 224740_value_1.0,-0.004745967525898833
timestep@3 224561_value_Laceration,-0.0047415070990011795
"timestep@0 225772_value_(3.999, 5.0]",-0.004738942483451426
timestep@2 224767_value_Cold,-0.0047332332289149095
timestep@2 227487_value_Normal Saline,-0.004733034919103489
"timestep@3 226598_value_(-0.001, 20.0]",-0.004730947324243985
timestep@3 226479_value_PAC's,-0.004728658295141829
timestep@0 224930: Back_value_1.0,-0.004727046313820096
timestep@0 228402_value_1.0,-0.004725023333756182
"timestep@0 221794_Amount_value_(9.999, 20.0]",-0.004724605338610594
timestep@3 225813_value_Mild to Moderate.,-0.004724090951080179
timestep@1 224938: Mepilex Foam Dressing_value_1.0,-0.004719864605811572
"timestep@0 226375_Amount_value_(74.999, 642.0]",-0.004716879166784738
timestep@3 224973: Excoriated_value_1.0,-0.004716359721290239
"timestep@1 227790_value_(0.122, 1.159]",-0.00471575804241885
timestep@3 225943_InputRoute: Drug Push_value_1.0,-0.004715352873419929
"timestep@1 227566_value_(2600.0, 3000.0]",-0.004715153684837428
timestep@3 224040_value_1.0,-0.004714895901525607
timestep@2 224032: Coccyx_value_1.0,-0.0047146426502646015
timestep@3 226586_value_Large,-0.00471286844124192
"timestep@1 223875_value_(35.0, 2040.0]",-0.0047125887687072135
timestep@3 224026_value_Intact,-0.004711748308794437
timestep@1 225847_value_1.0,-0.004709757782292303
timestep@0 224009_value_Bilious,-0.004708452146063568
"timestep@1 225354_value_(-1.88, -0.418]",-0.004707751059575318
"timestep@0 226846_value_(72.42, 86.24]",-0.004704588798175803
timestep@2 224042_value_Ace Wrap,-0.004704564218272398
"timestep@1 51248_value_(29.9, 30.9]",-0.004702036810691054
"timestep@0 226089_Rate_value_(0.0209, 0.833]",-0.0047015698678601215
timestep@3 223783: Generalized_value_1.0,-0.004701381990402343
timestep@1 225004: Open_value_1.0,-0.004697699739576877
"timestep@0 227361_value_(-0.986, 0.00916]",-0.004696744163001416
"timestep@1 227801_value_(-0.001, 1.0]",-0.004695719878325286
"timestep@0 224366_value_(6.0, 8.0]",-0.004694114104008151
timestep@1 224974: Erythema_value_1.0,-0.004692509637565733
timestep@3 224058_value_Excellent,-0.004692307810367987
timestep@1 223806_value_Moderate with Arm Extended,-0.004687948628031195
"timestep@1 224856_value_(-0.001, 1.0]",-0.004683948932974869
timestep@2 225176_value_Passive,-0.0046835039438334935
"timestep@0 227566_value_(-0.001, 1400.0]",-0.004683039529363085
"timestep@1 51214_value_(149.0, 184.0]",-0.004682341468630312
timestep@1 224944_value_Not applicable,-0.004681273958935174
"timestep@1 224837_value_(1.5, 2.0]",-0.004680138434499964
timestep@0 223898_value_Oriented x2,-0.004676348644868014
"timestep@3 225799_Amount_value_(30.0, 50.0]",-0.004676210398898198
"timestep@2 221833_Amount_value_(0.25, 0.5]",-0.0046752882144571115
"timestep@3 225942_Rate_value_(0.0008333333902, 0.0016666668]",-0.00467402809591181
"timestep@2 226179_value_(-0.001, 1.0]",-0.004672854718636196
timestep@2 224788_value_Jejunostomy,-0.004671507538965371
timestep@0 224966_value_Red; unbroken,-0.004669633274077162
"timestep@0 224916_value_(1.0, 2.0]",-0.004668878125828367
timestep@1 224565: Not assessed_value_1.0,-0.004668420898432968
timestep@0 225004_value_1.0,-0.004666875883936488
"timestep@1 221456_Rate_value_(33.33334, 333.33334]",-0.004665907905772496
"timestep@1 225152_Rate_value_(0.166, 13.333]",-0.004665259164277104
timestep@2 226364_value_1.0,-0.004665069916519157
timestep@1 223253_value_1.0,-0.004664198237402208
timestep@0 223849_value_CMV/AutoFlow,-0.004664108123367807
"timestep@1 224292_value_(0.0608, 0.113]",-0.004663319124831128
timestep@2 227378_value_CC6B,-0.004661937178169096
timestep@0 228404_value_Localizes,-0.004659257859499342
"timestep@1 224183_value_(-1.859, -0.734]",-0.004658478202125049
timestep@2 225234: Ecchymotic_value_1.0,-0.004651603332183144
"timestep@1 50964_value_(217.999, 282.0]",-0.004650574304086999
timestep@1 224012: Ileostomy_value_1.0,-0.0046495385262094995
timestep@3 224425_value_Dry and Intact,-0.00464854742371211
"timestep@1 223772_value_(84.0, 99.0]",-0.004646568982122115
timestep@3 224040: Steri-strip_value_1.0,-0.004646217250156737
timestep@0 225004: Sutures_value_1.0,-0.004642088270886028
timestep@3 224073: Discharge Instruction_value_1.0,-0.004642044115649161
timestep@0 70021_value_1.0,-0.004641008509780677
timestep@0 51463_value_RARE,-0.004641004221402562
timestep@2 224773_value_Hot,-0.004635354511055942
timestep@0 224944_value_Skin tear,-0.004633022325792119
"timestep@1 220061_value_(22.0, 26.0]",-0.004628913516189928
timestep@0 227965_value_1.0,-0.00462646949357866
"timestep@2 228299_value_-2 Light sedation, briefly awakens to voice (eye opening/contact) < 10 sec",-0.004626272837469181
"timestep@2 50824_value_(134.0, 136.0]",-0.004626266163378294
timestep@0 225090_value_Requested,-0.004623367620505517
"timestep@1 Height_value_(166.0, 173.0]",-0.004622759828694885
timestep@0 224938: Dry Sterile Dressing_value_1.0,-0.004622401963561604
timestep@0 227947: Treatment interference_value_1.0,-0.004621060506724461
"timestep@2 225825_Rate_value_(1.667, 2.5]",-0.004620167189299617
"timestep@3 50889_value_(0.399, 3.06]",-0.004618346499561917
"timestep@1 227522_Rate_value_(1.6666665999999999, 4.166666499999999]",-0.0046177915191317875
timestep@3 223814_value_Not Present,-0.004617074742167663
timestep@3 223820_value_Mild,-0.004616742737898959
"timestep@2 228410_value_Lifts against gravity, no resistance",-0.004612649253286208
"timestep@2 RR_max_(18.0, 21.0]",-0.004610608177671069
timestep@2 227665: Reapplied_value_1.0,-0.004610030965643635
"timestep@1 50952_value_(4.999, 18.0]",-0.0046077744767454
timestep@2 223987_value_Insp Wheeze,-0.004607562226113828
timestep@2 224775_value_Positive,-0.004607507961266414
timestep@0 224019_value_Continous Irrigation,-0.0046071699356310695
timestep@3 225005: Not assessed_value_1.0,-0.0046059625378631385
timestep@3 227759_value_On admission,-0.0046047980673778535
"timestep@2 223773_value_(24.999, 46.0]",-0.004604450703873542
timestep@2 224077: Demonstration_value_1.0,-0.004600480860522723
timestep@3 225059: Diabetes - Insulin_value_1.0,-0.004600222433365345
timestep@3 225860_Dose_value_1.0,-0.0046001299093938325
"timestep@1 51144_value_(1.0, 3.0]",-0.00459895027991557
timestep@3 226543_value_Jewish,-0.004598861741387099
timestep@1 227966_value_Done,-0.004595996395559378
timestep@0 225029: Dry and intact_value_1.0,-0.004595115337159942
"timestep@1 224641_value_(-0.001, 1.0]",-0.004589683613288292
timestep@0 226168: Patient refused_value_1.0,-0.004588701761578721
timestep@0 224930_value_1.0,-0.004588696145659067
"timestep@2 225756_value_(0.111, 31.056]",-0.004585679072259479
timestep@3 224829: Inner Cannula_value_1.0,-0.0045848018095435115
"timestep@3 223260_Amount_value_(31.2, 80.0]",-0.004584475284285526
timestep@3 226168: Swab_value_1.0,-0.004579852817890866
"timestep@1 50905_value_(58.0, 78.6]",-0.004579597816920852
timestep@0 227678: Soft limb_value_1.0,-0.00457772207254734
"timestep@1 224663_value_(2.0, 5.0]",-0.004574352800847285
timestep@3 227378_value_CC7B,-0.004572140525422131
"timestep@3 224184_value_(0.00617, 345.027]",-0.004572091611088312
timestep@2 224909_value_Scant,-0.0045716973760235756
timestep@3 223988: Bronchial_value_1.0,-0.004567526720767136
timestep@3 228411_value_No movement,-0.004566321220094292
FIRST_CAREUNIT_value:TSICU,-0.004562894307797841
"timestep@1 227287_value_(6.0, 100.0]",-0.004562811279441248
timestep@2 227965_value_1.0,-0.00456267327326027
timestep@0 224866_value_Yes,-0.004562201768726894
"timestep@0 51274_value_(7.999, 12.9]",-0.0045567969407241
"timestep@2 224154_value_(-0.001, 500.0]",-0.004555299170564728
"timestep@2 Height_value_(160.0, 166.0]",-0.004551572803073984
"timestep@2 222042_Rate_value_(0.149, 0.246]",-0.004551488174723881
timestep@0 224291_value_Positional,-0.004550795316442062
"timestep@3 50993_value_(0.032, 0.762]",-0.004549818100564315
"timestep@2 50806_value_(66.999, 102.0]",-0.004548609206742066
"timestep@3 227582_value_(0.999, 2.5]",-0.004547227777262485
timestep@2 224974: Intact_value_1.0,-0.004546215135692953
timestep@2 225462_value_1.0,-0.004545077012044112
"timestep@3 223773_value_(50.0, 53.8]",-0.004544335700971096
timestep@2 227684: Call light within reach_value_1.0,-0.004544043505521491
"timestep@0 51283_value_(3.4, 8.4]",-0.004543056293718947
"timestep@1 224410_value_(-0.001, 9.0]",-0.004542599173520294
timestep@2 227662_value_No,-0.004542190858414947
timestep@0 226368_value_1.0,-0.004538163677049462
timestep@2 224851: Changed_value_1.0,-0.004536983543413428
timestep@0 225018_value_None,-0.004535878774399947
timestep@1 224076: Communication Barrier_value_1.0,-0.0045339956579993
timestep@3 225168_value_1.0,-0.004531497100033289
timestep@0 225137: Hearing Aid-R Ear_value_1.0,-0.004531034989692137
timestep@0 51512_value_FEW,-0.004530007999132
timestep@3 226480_value_Occasional,-0.004529513202332102
timestep@3 226479_value_PVC's,-0.004529358127522696
"timestep@0 51244_value_(11.8, 18.1]",-0.004528609526484501
timestep@3 228306_value_1.0,-0.0045284985412067345
"timestep@0 226453_Amount_value_(9.999, 30.0]",-0.004528451652414983
"timestep@1 225757_value_(0.0168, 0.0604]",-0.004525396593545118
"timestep@1 221794_Rate_value_(0.0157, 0.0833]",-0.004520887980913553
timestep@2 222021_value_1.0,-0.0045196271024238255
timestep@1 223759: Contact_value_1.0,-0.004519512592688881
"timestep@3 225943_Amount_value_(9.999, 50.0]",-0.004519355430343804
timestep@3 223902_value_None,-0.004519223402189066
timestep@1 224015_value_Suprapubic,-0.004517136389569407
"timestep@2 224931: Arm, Left Lower_value_1.0",-0.004516632982444862
timestep@0 227700: Provided distraction_value_1.0,-0.004514326021329966
timestep@3 225135: Other_value_1.0,-0.004512948375433679
"timestep@2 224661_value_(20.0, 80.0]",-0.0045117197973322
timestep@3 224561_value_Abrasion,-0.004511671921173631
timestep@3 224944_value_Rash,-0.004510169480174239
"timestep@2 50878_value_(21.0, 31.0]",-0.00450896810007916
timestep@1 223849_value_CMV/ASSIST/AutoFlow,-0.004507130909895016
timestep@1 225101: Other_value_1.0,-0.0045059511409003645
timestep@1 HR_mask,-0.004504775888537118
"timestep@3 223874_value_(1.8, 2500.0]",-0.0045027488040822
timestep@0 228343_value_Slightly dry / or wrinkled; one or two isolated reddened areas or blisters.,-0.004501768791121918
timestep@3 224777_value_Positive,-0.004495341624966385
"timestep@0 226114_value_(-0.001, 1.0]",-0.004491160907965469
"timestep@1 224842_value_(8.2, 17.3]",-0.004491124124655056
timestep@1 224056_value_Walks Occasionally,-0.004490522235628301
timestep@3 225097: Unsteady_value_1.0,-0.004489166587727255
timestep@3 224370_value_Tan,-0.004487744458604101
"timestep@0 227582_value_(2.5, 4.0]",-0.004487226419395247
timestep@1 223828_value_No,-0.00448605416166846
"timestep@3 220074_value_(9.0, 12.0]",-0.004484835510163513
timestep@1 224092_value_All Extremities,-0.004484575342209849
"timestep@2 227419_value_(-0.001, 1.0]",-0.004484314958303551
"timestep@3 224162_value_(8.0, 93.0]",-0.004482355679984545
timestep@2 223992_value_Non-productive/Congested,-0.004481997641039018
timestep@3 223817_value_Normal Activity,-0.004477340842819768
"timestep@2 50983_value_(101.999, 135.0]",-0.004473980421870333
timestep@3 227681_value_1.0,-0.004471962199143187
timestep@2 224426_value_Negative,-0.004469351422756167
timestep@1 223910_value_No,-0.004466999510738669
timestep@3 224073: Cardiac Cath_value_1.0,-0.004466376410167878
timestep@2 223806_value_Not Visible..,-0.004460807388186145
"timestep@2 224754_value_(4.0, 5.0]",-0.004459910074653473
timestep@1 225830_value_1.0,-0.004458873608705286
timestep@3 225151_value_1.0,-0.004456945317920293
timestep@3 225813_value_Severe,-0.004455153617693795
timestep@3 224930: Back_value_1.0,-0.0044547060842269285
timestep@2 228336_value_No,-0.0044536062644168406
timestep@1 223820_value_Not Present,-0.004452852403334492
timestep@0 224940_value_1.0,-0.004452077457840077
"timestep@1 224896_value_(-0.001, 0.02]",-0.004446689936204696
timestep@3 223806_value_Not Visible...,-0.004445451935310952
"timestep@0 50956_value_(17.6, 27.0]",-0.004444010114968116
timestep@3 220048: 3rd AV (Complete Heart Block) _value_1.0,-0.004442782791223437
"timestep@1 DiaBP_min_(59.0, 67.0]",-0.004439860071020555
timestep@1 224073: Pacemaker_value_1.0,-0.004437443696133392
timestep@3 223260_value_1.0,-0.004436734031164346
timestep@2 224972: Intact_value_1.0,-0.004436721613971183
timestep@2 227585_value_Negative,-0.004436614655006422
"timestep@2 50953_value_(207.0, 247.2]",-0.0044352454644667
timestep@1 224829: TTS (Tight to Shaft)_value_1.0,-0.004434834508559271
"timestep@0 226368_Amount_value_(3.999, 350.0]",-0.00443459595866472
"timestep@3 225753_value_(-0.714, 0.0271]",-0.00443275847099533
timestep@1 224075_value_Yes,-0.004432726049841472
timestep@1 224009_value_Brown,-0.004432679661530024
timestep@3 225203_value_1.0,-0.004430699628139201
timestep@3 223923_value_Focal,-0.004430335177632867
timestep@3 225230_value_Routine Change,-0.004430254195360667
"timestep@2 225830_Rate_value_(0.016501649999999996, 0.01650165]",-0.004427550843347809
timestep@1 51266_value_LOW,-0.004426583810474028
"timestep@1 50813_value_(2.2, 3.2]",-0.004425565028958464
"timestep@1 227126_value_(-1.737, -0.859]",-0.004425356085026097
"timestep@2 51498_value_(0.9999999999999999, 1.009]",-0.00442502666463826
timestep@2 227950: None_value_1.0,-0.004423196707998026
timestep@2 227954_value_1.0,-0.004421840073023981
"timestep@1 223258_Amount_value_(8.0, 140.0]",-0.004420186170156974
timestep@0 223947_value_Easily Palpable,-0.004419641502904712
"timestep@0 228298_value_No, not sedated",-0.004418492975034776
timestep@1 224851: Reinforced_value_1.0,-0.004417772479050696
timestep@0 224762_value_Intact,-0.004417606701260453
"timestep@3 227684: Clear, firm limit setting_value_1.0",-0.0044167057119014926
timestep@0 224965_value_Full thickness skin loss that may extend down to underlying fascia; ulcer may have tunneling or undermining,-0.004415799812167738
"timestep@3 226559_value_(80.0, 125.0]",-0.004414476086788955
timestep@3 224834_value_Yes,-0.004413704302821545
"timestep@2 226560_value_(300.0, 450.0]",-0.004412188123055862
timestep@3 223987_value_Crackles,-0.004411050238402526
timestep@2 224733_value_5mm,-0.004410457808896572
"timestep@2 224738_value_(1.0, 12.0]",-0.0044092921685459745
"timestep@3 224295_value_(-1.9829999999999999, 0.0354]",-0.004408811909779274
timestep@2 227700: Family at bedside_value_1.0,-0.004407383237816435
timestep@0 228402: Headache_value_1.0,-0.004406280241518358
"timestep@0 50825_value_(37.6, 40.7]",-0.004405703611327803
"timestep@3 SysBP_value_(103.0, 115.0]",-0.004405561546514626
timestep@3 51246_value_1+,-0.004405131563818058
timestep@2 225943_InputRoute: Continuous Med_value_1.0,-0.004403980475656436
timestep@3 224041_value_None,-0.004403518584478876
"timestep@1 224930: Heel, Right_value_1.0",-0.004402828332581657
"timestep@1 225942_Rate_value_(0.002500000167, 0.071428592]",-0.00440227158304636
"timestep@0 SpO2_min_(98.0, 100.0]",-0.0044017530928856345
"timestep@3 227805_value_(0.999, 4.0]",-0.004400910614626415
timestep@3 225023_value_Dry Sterile Dressing,-0.004398515559002932
"timestep@2 50931_value_(119.0, 141.0]",-0.004397078697600407
timestep@0 227676: Confusion_value_1.0,-0.004394549240701991
timestep@1 224944_value_Blister,-0.004394013749242698
timestep@1 225441_value_1.0,-0.0043940100778548504
timestep@1 225097: Deferred_value_1.0,-0.004393907640806429
